mst,tour,Blocking,hDFS,NN,DFS,eta,pTour,param,Robust_pTour
516529,796328,1452021,1509484,1039264,1066507,4399687,2755499,0.25,1625672
516529,796328,1452021,1509484,1039264,1066507,4399687,2755499,0.5,1491692
516529,796328,1452021,1509484,1039264,1066507,4399687,2755499,0.75,1473533
516529,796328,1452021,1509484,1039264,1066507,4399687,2755499,1.0,1434688
516529,796328,1452021,1509484,1039264,1066507,4399687,2755499,1.25,1317652
516529,796328,1452021,1509484,1039264,1066507,4724200,3022197,0.25,1758180
516529,796328,1452021,1509484,1039264,1066507,4724200,3022197,0.5,1429734
516529,796328,1452021,1509484,1039264,1066507,4724200,3022197,0.75,1366630
516529,796328,1452021,1509484,1039264,1066507,4724200,3022197,1.0,1391387
516529,796328,1452021,1509484,1039264,1066507,4724200,3022197,1.25,1292979
516529,796328,1452021,1509484,1039264,1066507,4890100,2839248,0.25,1815885
516529,796328,1452021,1509484,1039264,1066507,4890100,2839248,0.5,1515395
516529,796328,1452021,1509484,1039264,1066507,4890100,2839248,0.75,1327339
516529,796328,1452021,1509484,1039264,1066507,4890100,2839248,1.0,1426366
516529,796328,1452021,1509484,1039264,1066507,4890100,2839248,1.25,1340891
516529,796328,1452021,1509484,1039264,1066507,5157155,2889101,0.25,1772823
516529,796328,1452021,1509484,1039264,1066507,5157155,2889101,0.5,1417493
516529,796328,1452021,1509484,1039264,1066507,5157155,2889101,0.75,1258816
516529,796328,1452021,1509484,1039264,1066507,5157155,2889101,1.0,1240245
516529,796328,1452021,1509484,1039264,1066507,5157155,2889101,1.25,1365498
516529,796328,1452021,1509484,1039264,1066507,5448558,2931507,0.25,1695527
516529,796328,1452021,1509484,1039264,1066507,5448558,2931507,0.5,1460879
516529,796328,1452021,1509484,1039264,1066507,5448558,2931507,0.75,1256410
516529,796328,1452021,1509484,1039264,1066507,5448558,2931507,1.0,1203429
516529,796328,1452021,1509484,1039264,1066507,5448558,2931507,1.25,1318254
516529,796328,1452021,1509484,1039264,1066507,5761171,2967674,0.25,1727538
516529,796328,1452021,1509484,1039264,1066507,5761171,2967674,0.5,1464800
516529,796328,1452021,1509484,1039264,1066507,5761171,2967674,0.75,1315680
516529,796328,1452021,1509484,1039264,1066507,5761171,2967674,1.0,1201501
516529,796328,1452021,1509484,1039264,1066507,5761171,2967674,1.25,1337800
516529,796328,1452021,1509484,1039264,1066507,6031647,3560051,0.25,1694098
516529,796328,1452021,1509484,1039264,1066507,6031647,3560051,0.5,1539648
516529,796328,1452021,1509484,1039264,1066507,6031647,3560051,0.75,1312773
516529,796328,1452021,1509484,1039264,1066507,6031647,3560051,1.0,1393087
516529,796328,1452021,1509484,1039264,1066507,6031647,3560051,1.25,1366125
516529,796328,1452021,1509484,1039264,1066507,6260466,3240060,0.25,1831371
516529,796328,1452021,1509484,1039264,1066507,6260466,3240060,0.5,1533029
516529,796328,1452021,1509484,1039264,1066507,6260466,3240060,0.75,1315896
516529,796328,1452021,1509484,1039264,1066507,6260466,3240060,1.0,1202374
516529,796328,1452021,1509484,1039264,1066507,6260466,3240060,1.25,1348187
516529,796328,1452021,1509484,1039264,1066507,6388423,3250775,0.25,1882120
516529,796328,1452021,1509484,1039264,1066507,6388423,3250775,0.5,1486666
516529,796328,1452021,1509484,1039264,1066507,6388423,3250775,0.75,1462150
516529,796328,1452021,1509484,1039264,1066507,6388423,3250775,1.0,1449379
516529,796328,1452021,1509484,1039264,1066507,6388423,3250775,1.25,1294185
516529,796328,1452021,1509484,1039264,1066507,6514700,2926506,0.25,1777025
516529,796328,1452021,1509484,1039264,1066507,6514700,2926506,0.5,1445856
516529,796328,1452021,1509484,1039264,1066507,6514700,2926506,0.75,1273714
516529,796328,1452021,1509484,1039264,1066507,6514700,2926506,1.0,1245029
516529,796328,1452021,1509484,1039264,1066507,6514700,2926506,1.25,1322264
516529,796328,1452021,1509484,1039264,1066507,6702574,3093830,0.25,1779931
516529,796328,1452021,1509484,1039264,1066507,6702574,3093830,0.5,1466751
516529,796328,1452021,1509484,1039264,1066507,6702574,3093830,0.75,1387176
516529,796328,1452021,1509484,1039264,1066507,6702574,3093830,1.0,1219850
516529,796328,1452021,1509484,1039264,1066507,6702574,3093830,1.25,1328166
516529,796328,1452021,1509484,1039264,1066507,6822413,3005589,0.25,1821690
516529,796328,1452021,1509484,1039264,1066507,6822413,3005589,0.5,1425074
516529,796328,1452021,1509484,1039264,1066507,6822413,3005589,0.75,1301795
516529,796328,1452021,1509484,1039264,1066507,6822413,3005589,1.0,1245749
516529,796328,1452021,1509484,1039264,1066507,6822413,3005589,1.25,1317095
516529,796328,1452021,1509484,1039264,1066507,7094638,2995105,0.25,1778951
516529,796328,1452021,1509484,1039264,1066507,7094638,2995105,0.5,1472045
516529,796328,1452021,1509484,1039264,1066507,7094638,2995105,0.75,1409254
516529,796328,1452021,1509484,1039264,1066507,7094638,2995105,1.0,1235569
516529,796328,1452021,1509484,1039264,1066507,7094638,2995105,1.25,1356935
516529,796328,1452021,1509484,1039264,1066507,7366700,4023543,0.25,1851127
516529,796328,1452021,1509484,1039264,1066507,7366700,4023543,0.5,1601599
516529,796328,1452021,1509484,1039264,1066507,7366700,4023543,0.75,1283955
516529,796328,1452021,1509484,1039264,1066507,7366700,4023543,1.0,1219436
516529,796328,1452021,1509484,1039264,1066507,7366700,4023543,1.25,1336885
516529,796328,1452021,1509484,1039264,1066507,7609067,3983568,0.25,1998833
516529,796328,1452021,1509484,1039264,1066507,7609067,3983568,0.5,1540013
516529,796328,1452021,1509484,1039264,1066507,7609067,3983568,0.75,1336639
516529,796328,1452021,1509484,1039264,1066507,7609067,3983568,1.0,1241093
516529,796328,1452021,1509484,1039264,1066507,7609067,3983568,1.25,1345844
516529,796328,1452021,1509484,1039264,1066507,7840531,3323690,0.25,1914451
516529,796328,1452021,1509484,1039264,1066507,7840531,3323690,0.5,1451951
516529,796328,1452021,1509484,1039264,1066507,7840531,3323690,0.75,1549078
