mst,tour,Blocking,hDFS,NN,DFS,eta,pTour,param,Robust_pTour
1129358,1863932,3395751,3534462,2459051,2512404,4184684,3712747,1.25,2943001
1129358,1863932,3395751,3534462,2459051,2512404,4382870,3745978,0.25,2941488
1129358,1863932,3395751,3534462,2459051,2512404,4382870,3745978,0.5,2786379
1129358,1863932,3395751,3534462,2459051,2512404,4382870,3745978,0.75,2759672
1129358,1863932,3395751,3534462,2459051,2512404,4382870,3745978,1.0,2890399
1129358,1863932,3395751,3534462,2459051,2512404,4382870,3745978,1.25,2910509
1129358,1863932,3395751,3534462,2459051,2512404,4505061,3749851,0.25,3089753
1129358,1863932,3395751,3534462,2459051,2512404,4505061,3749851,0.5,2741671
1129358,1863932,3395751,3534462,2459051,2512404,4505061,3749851,0.75,2747186
1129358,1863932,3395751,3534462,2459051,2512404,4505061,3749851,1.0,2774833
1129358,1863932,3395751,3534462,2459051,2512404,4505061,3749851,1.25,2973574
1129358,1863932,3395751,3534462,2459051,2512404,4644770,3866720,0.25,3264826
1129358,1863932,3395751,3534462,2459051,2512404,4644770,3866720,0.5,2770971
1129358,1863932,3395751,3534462,2459051,2512404,4644770,3866720,0.75,2815235
1129358,1863932,3395751,3534462,2459051,2512404,4644770,3866720,1.0,2815822
1129358,1863932,3395751,3534462,2459051,2512404,4644770,3866720,1.25,2878589
1129358,1863932,3395751,3534462,2459051,2512404,4786732,3886140,0.25,3161267
1129358,1863932,3395751,3534462,2459051,2512404,4786732,3886140,0.5,2725187
1129358,1863932,3395751,3534462,2459051,2512404,4786732,3886140,0.75,2765937
1129358,1863932,3395751,3534462,2459051,2512404,4786732,3886140,1.0,2827764
1129358,1863932,3395751,3534462,2459051,2512404,4786732,3886140,1.25,2904484
1129358,1863932,3395751,3534462,2459051,2512404,4951680,4014429,0.25,3096671
1129358,1863932,3395751,3534462,2459051,2512404,4951680,4014429,0.5,2820269
1129358,1863932,3395751,3534462,2459051,2512404,4951680,4014429,0.75,2782775
1129358,1863932,3395751,3534462,2459051,2512404,4951680,4014429,1.0,2835657
1129358,1863932,3395751,3534462,2459051,2512404,4951680,4014429,1.25,2901864
1129358,1863932,3395751,3534462,2459051,2512404,5152053,4028534,0.25,3109202
1129358,1863932,3395751,3534462,2459051,2512404,5152053,4028534,0.5,2907382
1129358,1863932,3395751,3534462,2459051,2512404,5152053,4028534,0.75,2773035
1129358,1863932,3395751,3534462,2459051,2512404,5152053,4028534,1.0,2866523
1129358,1863932,3395751,3534462,2459051,2512404,5152053,4028534,1.25,2885411
1129358,1863932,3395751,3534462,2459051,2512404,5442248,4272212,0.25,3411043
1129358,1863932,3395751,3534462,2459051,2512404,5442248,4272212,0.5,2985210
1129358,1863932,3395751,3534462,2459051,2512404,5442248,4272212,0.75,2776682
1129358,1863932,3395751,3534462,2459051,2512404,5442248,4272212,1.0,2891982
1129358,1863932,3395751,3534462,2459051,2512404,5442248,4272212,1.25,2981179
1129358,1863932,3395751,3534462,2459051,2512404,5635496,4340702,0.25,3345112
1129358,1863932,3395751,3534462,2459051,2512404,5635496,4340702,0.5,3110340
1129358,1863932,3395751,3534462,2459051,2512404,5635496,4340702,0.75,2849188
1129358,1863932,3395751,3534462,2459051,2512404,5635496,4340702,1.0,2874701
1129358,1863932,3395751,3534462,2459051,2512404,5635496,4340702,1.25,3012595
1129358,1863932,3395751,3534462,2459051,2512404,6008130,4394381,0.25,3564700
1129358,1863932,3395751,3534462,2459051,2512404,6008130,4394381,0.5,2905734
1129358,1863932,3395751,3534462,2459051,2512404,6008130,4394381,0.75,2875174
1129358,1863932,3395751,3534462,2459051,2512404,6008130,4394381,1.0,2919304
1129358,1863932,3395751,3534462,2459051,2512404,6008130,4394381,1.25,3028113
1129358,1863932,3395751,3534462,2459051,2512404,6441888,4628988,0.25,3396483
1129358,1863932,3395751,3534462,2459051,2512404,6441888,4628988,0.5,2936971
1129358,1863932,3395751,3534462,2459051,2512404,6441888,4628988,0.75,2847181
1129358,1863932,3395751,3534462,2459051,2512404,6441888,4628988,1.0,2728808
1129358,1863932,3395751,3534462,2459051,2512404,6441888,4628988,1.25,2994729
1129358,1863932,3395751,3534462,2459051,2512404,6766843,5044276,0.25,3683044
1129358,1863932,3395751,3534462,2459051,2512404,6766843,5044276,0.5,3136165
1129358,1863932,3395751,3534462,2459051,2512404,6766843,5044276,0.75,2893958
1129358,1863932,3395751,3534462,2459051,2512404,6766843,5044276,1.0,2942114
1129358,1863932,3395751,3534462,2459051,2512404,6766843,5044276,1.25,2993842
1129358,1863932,3395751,3534462,2459051,2512404,6991575,5088888,0.25,3443186
1129358,1863932,3395751,3534462,2459051,2512404,6991575,5088888,0.5,3025731
1129358,1863932,3395751,3534462,2459051,2512404,6991575,5088888,0.75,2862291
1129358,1863932,3395751,3534462,2459051,2512404,6991575,5088888,1.0,2873044
1129358,1863932,3395751,3534462,2459051,2512404,6991575,5088888,1.25,2993744
1129358,1863932,3395751,3534462,2459051,2512404,7185543,4954507,0.25,3608174
1129358,1863932,3395751,3534462,2459051,2512404,7185543,4954507,0.5,3041438
1129358,1863932,3395751,3534462,2459051,2512404,7185543,4954507,0.75,2963588
1129358,1863932,3395751,3534462,2459051,2512404,7185543,4954507,1.0,2961912
1129358,1863932,3395751,3534462,2459051,2512404,7185543,4954507,1.25,3089619
1129358,1863932,3395751,3534462,2459051,2512404,7309107,5087944,0.25,3543479
1129358,1863932,3395751,3534462,2459051,2512404,7309107,5087944,0.5,3027534
1129358,1863932,3395751,3534462,2459051,2512404,7309107,5087944,0.75,2866683
1129358,1863932,3395751,3534462,2459051,2512404,7309107,5087944,1.0,3006596
1129358,1863932,3395751,3534462,2459051,2512404,7309107,5087944,1.25,2984966
1129358,1863932,3395751,3534462,2459051,2512404,7394000,5029323,0.25,3619379
1129358,1863932,3395751,3534462,2459051,2512404,7394000,5029323,0.5,3159877
1129358,1863932,3395751,3534462,2459051,2512404,7394000,5029323,0.75,2903489
1129358,1863932,3395751,3534462,2459051,2512404,7394000,5029323,1.0,2908416
1129358,1863932,3395751,3534462,2459051,2512404,7394000,5029323,1.25,2984650
1129358,1863932,3395751,3534462,2459051,2512404,7524989,5659675,0.25,3837915
1129358,1863932,3395751,3534462,2459051,2512404,7524989,5659675,0.5,3128395
1129358,1863932,3395751,3534462,2459051,2512404,7524989,5659675,0.75,2955277
1129358,1863932,3395751,3534462,2459051,2512404,7524989,5659675,1.0,2954046
1129358,1863932,3395751,3534462,2459051,2512404,7524989,5659675,1.25,3019712
1129358,1863932,3395751,3534462,2459051,2512404,7671677,5501385,0.25,3705983
1129358,1863932,3395751,3534462,2459051,2512404,7671677,5501385,0.5,3269717
1129358,1863932,3395751,3534462,2459051,2512404,7671677,5501385,0.75,2944526
1129358,1863932,3395751,3534462,2459051,2512404,7671677,5501385,1.0,2949177
1129358,1863932,3395751,3534462,2459051,2512404,7671677,5501385,1.25,2978893
1129358,1863932,3395751,3534462,2459051,2512404,7809487,5323820,0.25,3599044
1129358,1863932,3395751,3534462,2459051,2512404,7809487,5323820,0.5,3289892
1129358,1863932,3395751,3534462,2459051,2512404,7809487,5323820,0.75,3036979
1129358,1863932,3395751,3534462,2459051,2512404,7809487,5323820,1.0,3014557
1129358,1863932,3395751,3534462,2459051,2512404,7809487,5323820,1.25,3212845
1129358,1863932,3395751,3534462,2459051,2512404,8099256,5498915,0.25,3811229
1129358,1863932,3395751,3534462,2459051,2512404,8099256,5498915,0.5,3442530
1129358,1863932,3395751,3534462,2459051,2512404,8099256,5498915,0.75,2907332
1129358,1863932,3395751,3534462,2459051,2512404,8099256,5498915,1.0,2799106
1129358,1863932,3395751,3534462,2459051,2512404,8099256,5498915,1.25,3001404
1129358,1863932,3395751,3534462,2459051,2512404,8304896,6615429,0.25,4333603
1129358,1863932,3395751,3534462,2459051,2512404,8304896,6615429,0.5,3518508
1129358,1863932,3395751,3534462,2459051,2512404,8304896,6615429,0.75,3288013
1129358,1863932,3395751,3534462,2459051,2512404,8304896,6615429,1.0,2767880
1129358,1863932,3395751,3534462,2459051,2512404,8304896,6615429,1.25,3080369
1129358,1863932,3395751,3534462,2459051,2512404,8501277,5515675,0.25,4013005
1129358,1863932,3395751,3534462,2459051,2512404,8501277,5515675,0.5,3475165
1129358,1863932,3395751,3534462,2459051,2512404,8501277,5515675,0.75,2944345
1129358,1863932,3395751,3534462,2459051,2512404,8501277,5515675,1.0,2975881
1129358,1863932,3395751,3534462,2459051,2512404,8501277,5515675,1.25,3028829
1129358,1863932,3395751,3534462,2459051,2512404,8818675,5535553,0.25,3994229
1129358,1863932,3395751,3534462,2459051,2512404,8818675,5535553,0.5,3156491
1129358,1863932,3395751,3534462,2459051,2512404,8818675,5535553,0.75,2965265
1129358,1863932,3395751,3534462,2459051,2512404,8818675,5535553,1.0,3006014
1129358,1863932,3395751,3534462,2459051,2512404,8818675,5535553,1.25,3008210
1129358,1863932,3395751,3534462,2459051,2512404,9376964,5963834,0.25,4283032
1129358,1863932,3395751,3534462,2459051,2512404,9376964,5963834,0.5,3634642
1129358,1863932,3395751,3534462,2459051,2512404,9376964,5963834,0.75,3503518
1129358,1863932,3395751,3534462,2459051,2512404,9376964,5963834,1.0,3161788
1129358,1863932,3395751,3534462,2459051,2512404,9376964,5963834,1.25,3083919
1129358,1863932,3395751,3534462,2459051,2512404,9996225,6244897,0.25,4411564
1129358,1863932,3395751,3534462,2459051,2512404,9996225,6244897,0.5,3504247
1129358,1863932,3395751,3534462,2459051,2512404,9996225,6244897,0.75,3590869
1129358,1863932,3395751,3534462,2459051,2512404,9996225,6244897,1.0,3172294
1129358,1863932,3395751,3534462,2459051,2512404,9996225,6244897,1.25,3077514
1129358,1863932,3395751,3534462,2459051,2512404,10631948,8349581,0.25,4808502
1129358,1863932,3395751,3534462,2459051,2512404,10631948,8349581,0.5,3874082
1129358,1863932,3395751,3534462,2459051,2512404,10631948,8349581,0.75,3121453
1129358,1863932,3395751,3534462,2459051,2512404,10631948,8349581,1.0,3637275
1129358,1863932,3395751,3534462,2459051,2512404,10631948,8349581,1.25,3202814
1129358,1863932,3395751,3534462,2459051,2512404,11226331,8922856,0.25,5199381
1129358,1863932,3395751,3534462,2459051,2512404,11226331,8922856,0.5,3799244
1129358,1863932,3395751,3534462,2459051,2512404,11226331,8922856,0.75,3436856
1129358,1863932,3395751,3534462,2459051,2512404,11226331,8922856,1.0,3205468
1129358,1863932,3395751,3534462,2459051,2512404,11226331,8922856,1.25,3279715
1129358,1863932,3395751,3534462,2459051,2512404,11687355,7826087,0.25,5163016
1129358,1863932,3395751,3534462,2459051,2512404,11687355,7826087,0.5,3733537
1129358,1863932,3395751,3534462,2459051,2512404,11687355,7826087,0.75,3392420
1129358,1863932,3395751,3534462,2459051,2512404,11687355,7826087,1.0,3090766
1129358,1863932,3395751,3534462,2459051,2512404,11687355,7826087,1.25,3249246
1129358,1863932,3395751,3534462,2459051,2512404,12187368,8079826,0.25,4771842
1129358,1863932,3395751,3534462,2459051,2512404,12187368,8079826,0.5,3641579
1129358,1863932,3395751,3534462,2459051,2512404,12187368,8079826,0.75,3523972
1129358,1863932,3395751,3534462,2459051,2512404,12187368,8079826,1.0,3134235
1129358,1863932,3395751,3534462,2459051,2512404,12187368,8079826,1.25,3126350
1129358,1863932,3395751,3534462,2459051,2512404,12715499,9949224,0.25,5100454
1129358,1863932,3395751,3534462,2459051,2512404,12715499,9949224,0.5,3687829
1129358,1863932,3395751,3534462,2459051,2512404,12715499,9949224,0.75,3975162
1129358,1863932,3395751,3534462,2459051,2512404,12715499,9949224,1.0,3321886
1129358,1863932,3395751,3534462,2459051,2512404,12715499,9949224,1.25,3227919
1129358,1863932,3395751,3534462,2459051,2512404,12921132,8574947,0.25,4911051
1129358,1863932,3395751,3534462,2459051,2512404,12921132,8574947,0.5,3810698
1129358,1863932,3395751,3534462,2459051,2512404,12921132,8574947,0.75,3674626
1129358,1863932,3395751,3534462,2459051,2512404,12921132,8574947,1.0,3177636
