mst,tour,Blocking,hDFS,NN,DFS,eta,pTour,param,Robust_pTour
875309,1384733,2457796,2594714,1853967,1834437,2806585,2503961,0.5,1958484
875309,1384733,2457796,2594714,1853967,1834437,2806585,2503961,0.75,1867128
875309,1384733,2457796,2594714,1853967,1834437,2806585,2503961,1.0,2102442
875309,1384733,2457796,2594714,1853967,1834437,2806585,2503961,1.25,2107416
875309,1384733,2457796,2594714,1853967,1834437,2913149,2534786,0.25,2077764
875309,1384733,2457796,2594714,1853967,1834437,2913149,2534786,0.5,2075684
875309,1384733,2457796,2594714,1853967,1834437,2913149,2534786,0.75,1867894
875309,1384733,2457796,2594714,1853967,1834437,2913149,2534786,1.0,2027614
875309,1384733,2457796,2594714,1853967,1834437,2913149,2534786,1.25,2148433
875309,1384733,2457796,2594714,1853967,1834437,2992478,2533826,0.25,1994846
875309,1384733,2457796,2594714,1853967,1834437,2992478,2533826,0.5,1960012
875309,1384733,2457796,2594714,1853967,1834437,2992478,2533826,0.75,1949877
875309,1384733,2457796,2594714,1853967,1834437,2992478,2533826,1.0,2102628
875309,1384733,2457796,2594714,1853967,1834437,2992478,2533826,1.25,2093125
875309,1384733,2457796,2594714,1853967,1834437,3137321,2552886,0.25,1978297
875309,1384733,2457796,2594714,1853967,1834437,3137321,2552886,0.5,2007103
875309,1384733,2457796,2594714,1853967,1834437,3137321,2552886,0.75,1949886
875309,1384733,2457796,2594714,1853967,1834437,3137321,2552886,1.0,2146068
875309,1384733,2457796,2594714,1853967,1834437,3137321,2552886,1.25,2141607
875309,1384733,2457796,2594714,1853967,1834437,3560824,2732404,0.25,2017253
875309,1384733,2457796,2594714,1853967,1834437,3560824,2732404,0.5,1989281
875309,1384733,2457796,2594714,1853967,1834437,3560824,2732404,0.75,2016145
875309,1384733,2457796,2594714,1853967,1834437,3560824,2732404,1.0,2104507
875309,1384733,2457796,2594714,1853967,1834437,3560824,2732404,1.25,2115754
875309,1384733,2457796,2594714,1853967,1834437,4003481,3019775,0.25,2254625
875309,1384733,2457796,2594714,1853967,1834437,4003481,3019775,0.5,2013545
875309,1384733,2457796,2594714,1853967,1834437,4003481,3019775,0.75,2026790
875309,1384733,2457796,2594714,1853967,1834437,4003481,3019775,1.0,2219871
875309,1384733,2457796,2594714,1853967,1834437,4003481,3019775,1.25,2133031
875309,1384733,2457796,2594714,1853967,1834437,4318637,3163331,0.25,2232664
875309,1384733,2457796,2594714,1853967,1834437,4318637,3163331,0.5,2073486
875309,1384733,2457796,2594714,1853967,1834437,4318637,3163331,0.75,1984340
875309,1384733,2457796,2594714,1853967,1834437,4318637,3163331,1.0,2144865
875309,1384733,2457796,2594714,1853967,1834437,4318637,3163331,1.25,2114481
875309,1384733,2457796,2594714,1853967,1834437,4600658,3132061,0.25,2282546
875309,1384733,2457796,2594714,1853967,1834437,4600658,3132061,0.5,2136057
875309,1384733,2457796,2594714,1853967,1834437,4600658,3132061,0.75,1994512
875309,1384733,2457796,2594714,1853967,1834437,4600658,3132061,1.0,2102867
875309,1384733,2457796,2594714,1853967,1834437,4600658,3132061,1.25,2121219
875309,1384733,2457796,2594714,1853967,1834437,4955816,3301652,0.25,2452669
875309,1384733,2457796,2594714,1853967,1834437,4955816,3301652,0.5,2154909
875309,1384733,2457796,2594714,1853967,1834437,4955816,3301652,0.75,2016183
875309,1384733,2457796,2594714,1853967,1834437,4955816,3301652,1.0,2220944
875309,1384733,2457796,2594714,1853967,1834437,4955816,3301652,1.25,2100974
875309,1384733,2457796,2594714,1853967,1834437,5328653,3625744,0.25,2495688
875309,1384733,2457796,2594714,1853967,1834437,5328653,3625744,0.5,2169842
875309,1384733,2457796,2594714,1853967,1834437,5328653,3625744,0.75,2039772
875309,1384733,2457796,2594714,1853967,1834437,5328653,3625744,1.0,2248850
875309,1384733,2457796,2594714,1853967,1834437,5328653,3625744,1.25,2165945
875309,1384733,2457796,2594714,1853967,1834437,5789472,3823076,0.25,2456864
875309,1384733,2457796,2594714,1853967,1834437,5789472,3823076,0.5,2154129
875309,1384733,2457796,2594714,1853967,1834437,5789472,3823076,0.75,2183153
875309,1384733,2457796,2594714,1853967,1834437,5789472,3823076,1.0,2185745
875309,1384733,2457796,2594714,1853967,1834437,5789472,3823076,1.25,2219579
875309,1384733,2457796,2594714,1853967,1834437,6186383,3920718,0.25,2602788
875309,1384733,2457796,2594714,1853967,1834437,6186383,3920718,0.5,2099868
875309,1384733,2457796,2594714,1853967,1834437,6186383,3920718,0.75,2150626
875309,1384733,2457796,2594714,1853967,1834437,6186383,3920718,1.0,2159702
875309,1384733,2457796,2594714,1853967,1834437,6186383,3920718,1.25,2132733
875309,1384733,2457796,2594714,1853967,1834437,6611113,4473681,0.25,2403592
875309,1384733,2457796,2594714,1853967,1834437,6611113,4473681,0.5,2221009
875309,1384733,2457796,2594714,1853967,1834437,6611113,4473681,0.75,2086480
875309,1384733,2457796,2594714,1853967,1834437,6611113,4473681,1.0,2222438
875309,1384733,2457796,2594714,1853967,1834437,6611113,4473681,1.25,2175193
875309,1384733,2457796,2594714,1853967,1834437,7052714,4181013,0.25,2558306
875309,1384733,2457796,2594714,1853967,1834437,7052714,4181013,0.5,2120973
875309,1384733,2457796,2594714,1853967,1834437,7052714,4181013,0.75,2131354
875309,1384733,2457796,2594714,1853967,1834437,7052714,4181013,1.0,1985152
875309,1384733,2457796,2594714,1853967,1834437,7052714,4181013,1.25,2134847
875309,1384733,2457796,2594714,1853967,1834437,7461593,4272087,0.25,2430394
875309,1384733,2457796,2594714,1853967,1834437,7461593,4272087,0.5,2239823
875309,1384733,2457796,2594714,1853967,1834437,7461593,4272087,0.75,2080937
875309,1384733,2457796,2594714,1853967,1834437,7461593,4272087,1.0,2342874
875309,1384733,2457796,2594714,1853967,1834437,7461593,4272087,1.25,2149367
