mst,tour,Blocking,hDFS,NN,DFS,eta,pTour,param,Robust_pTour
1140963,1868247,3302343,3363505,2412369,2470451,3645303,3814202,0.75,2581352
1140963,1868247,3302343,3363505,2412369,2470451,3645303,3814202,1.0,2892814
1140963,1868247,3302343,3363505,2412369,2470451,3645303,3814202,1.25,2876236
1140963,1868247,3302343,3363505,2412369,2470451,3798685,3839475,0.25,2918102
1140963,1868247,3302343,3363505,2412369,2470451,3798685,3839475,0.5,2645680
1140963,1868247,3302343,3363505,2412369,2470451,3798685,3839475,0.75,2701397
1140963,1868247,3302343,3363505,2412369,2470451,3798685,3839475,1.0,2890403
1140963,1868247,3302343,3363505,2412369,2470451,3798685,3839475,1.25,2847746
1140963,1868247,3302343,3363505,2412369,2470451,3947414,3870997,0.25,2870162
1140963,1868247,3302343,3363505,2412369,2470451,3947414,3870997,0.5,2668782
1140963,1868247,3302343,3363505,2412369,2470451,3947414,3870997,0.75,2667479
1140963,1868247,3302343,3363505,2412369,2470451,3947414,3870997,1.0,2891401
1140963,1868247,3302343,3363505,2412369,2470451,3947414,3870997,1.25,2857109
1140963,1868247,3302343,3363505,2412369,2470451,4089140,3993404,0.25,2962855
1140963,1868247,3302343,3363505,2412369,2470451,4089140,3993404,0.5,2778969
1140963,1868247,3302343,3363505,2412369,2470451,4089140,3993404,0.75,2664007
1140963,1868247,3302343,3363505,2412369,2470451,4089140,3993404,1.0,2851802
1140963,1868247,3302343,3363505,2412369,2470451,4089140,3993404,1.25,2842483
1140963,1868247,3302343,3363505,2412369,2470451,4260516,3827537,0.25,2824333
1140963,1868247,3302343,3363505,2412369,2470451,4260516,3827537,0.5,2619892
1140963,1868247,3302343,3363505,2412369,2470451,4260516,3827537,0.75,2775524
1140963,1868247,3302343,3363505,2412369,2470451,4260516,3827537,1.0,2745739
1140963,1868247,3302343,3363505,2412369,2470451,4260516,3827537,1.25,2820775
1140963,1868247,3302343,3363505,2412369,2470451,4544306,3961376,0.25,2856182
1140963,1868247,3302343,3363505,2412369,2470451,4544306,3961376,0.5,2664091
1140963,1868247,3302343,3363505,2412369,2470451,4544306,3961376,0.75,2675296
1140963,1868247,3302343,3363505,2412369,2470451,4544306,3961376,1.0,2732686
1140963,1868247,3302343,3363505,2412369,2470451,4544306,3961376,1.25,2857102
1140963,1868247,3302343,3363505,2412369,2470451,4836110,4086424,0.25,3045772
1140963,1868247,3302343,3363505,2412369,2470451,4836110,4086424,0.5,2618621
1140963,1868247,3302343,3363505,2412369,2470451,4836110,4086424,0.75,2682211
1140963,1868247,3302343,3363505,2412369,2470451,4836110,4086424,1.0,2714945
1140963,1868247,3302343,3363505,2412369,2470451,4836110,4086424,1.25,2842750
1140963,1868247,3302343,3363505,2412369,2470451,5200060,4246386,0.25,3187900
1140963,1868247,3302343,3363505,2412369,2470451,5200060,4246386,0.5,2782745
1140963,1868247,3302343,3363505,2412369,2470451,5200060,4246386,0.75,2714691
1140963,1868247,3302343,3363505,2412369,2470451,5200060,4246386,1.0,2894944
1140963,1868247,3302343,3363505,2412369,2470451,5200060,4246386,1.25,2887180
1140963,1868247,3302343,3363505,2412369,2470451,5612968,4658239,0.25,3131615
1140963,1868247,3302343,3363505,2412369,2470451,5612968,4658239,0.5,2788532
1140963,1868247,3302343,3363505,2412369,2470451,5612968,4658239,0.75,2746594
1140963,1868247,3302343,3363505,2412369,2470451,5612968,4658239,1.0,2882332
1140963,1868247,3302343,3363505,2412369,2470451,5612968,4658239,1.25,2848815
1140963,1868247,3302343,3363505,2412369,2470451,6074671,4904671,0.25,3234152
1140963,1868247,3302343,3363505,2412369,2470451,6074671,4904671,0.5,3000697
1140963,1868247,3302343,3363505,2412369,2470451,6074671,4904671,0.75,2730091
1140963,1868247,3302343,3363505,2412369,2470451,6074671,4904671,1.0,2852131
1140963,1868247,3302343,3363505,2412369,2470451,6074671,4904671,1.25,2891290
1140963,1868247,3302343,3363505,2412369,2470451,6616078,5501794,0.25,3237179
1140963,1868247,3302343,3363505,2412369,2470451,6616078,5501794,0.5,2853051
1140963,1868247,3302343,3363505,2412369,2470451,6616078,5501794,0.75,2773299
1140963,1868247,3302343,3363505,2412369,2470451,6616078,5501794,1.0,2856626
1140963,1868247,3302343,3363505,2412369,2470451,6616078,5501794,1.25,2883519
1140963,1868247,3302343,3363505,2412369,2470451,7059752,5133743,0.25,3123295
1140963,1868247,3302343,3363505,2412369,2470451,7059752,5133743,0.5,2985804
1140963,1868247,3302343,3363505,2412369,2470451,7059752,5133743,0.75,2921913
1140963,1868247,3302343,3363505,2412369,2470451,7059752,5133743,1.0,2721095
1140963,1868247,3302343,3363505,2412369,2470451,7059752,5133743,1.25,2896455
1140963,1868247,3302343,3363505,2412369,2470451,7463371,5020401,0.25,3333657
1140963,1868247,3302343,3363505,2412369,2470451,7463371,5020401,0.5,2875660
1140963,1868247,3302343,3363505,2412369,2470451,7463371,5020401,0.75,2793753
1140963,1868247,3302343,3363505,2412369,2470451,7463371,5020401,1.0,2773078
1140963,1868247,3302343,3363505,2412369,2470451,7463371,5020401,1.25,2897175
1140963,1868247,3302343,3363505,2412369,2470451,7872601,5380045,0.25,3438909
1140963,1868247,3302343,3363505,2412369,2470451,7872601,5380045,0.5,2947562
1140963,1868247,3302343,3363505,2412369,2470451,7872601,5380045,0.75,2797599
1140963,1868247,3302343,3363505,2412369,2470451,7872601,5380045,1.0,2871748
1140963,1868247,3302343,3363505,2412369,2470451,7872601,5380045,1.25,2974967
1140963,1868247,3302343,3363505,2412369,2470451,8281643,6412360,0.25,3222079
1140963,1868247,3302343,3363505,2412369,2470451,8281643,6412360,0.5,3047059
1140963,1868247,3302343,3363505,2412369,2470451,8281643,6412360,0.75,2758574
1140963,1868247,3302343,3363505,2412369,2470451,8281643,6412360,1.0,2843902
1140963,1868247,3302343,3363505,2412369,2470451,8281643,6412360,1.25,2960378
1140963,1868247,3302343,3363505,2412369,2470451,8421576,5975861,0.25,3810167
1140963,1868247,3302343,3363505,2412369,2470451,8421576,5975861,0.5,3043493
1140963,1868247,3302343,3363505,2412369,2470451,8421576,5975861,0.75,2798974
1140963,1868247,3302343,3363505,2412369,2470451,8421576,5975861,1.0,2793546
1140963,1868247,3302343,3363505,2412369,2470451,8421576,5975861,1.25,2926652
1140963,1868247,3302343,3363505,2412369,2470451,8589381,6009059,0.25,3844670
1140963,1868247,3302343,3363505,2412369,2470451,8589381,6009059,0.5,3176228
1140963,1868247,3302343,3363505,2412369,2470451,8589381,6009059,0.75,3031185
1140963,1868247,3302343,3363505,2412369,2470451,8589381,6009059,1.0,2951972
1140963,1868247,3302343,3363505,2412369,2470451,8589381,6009059,1.25,2895778
1140963,1868247,3302343,3363505,2412369,2470451,8831705,6383454,0.25,3779777
1140963,1868247,3302343,3363505,2412369,2470451,8831705,6383454,0.5,3212217
1140963,1868247,3302343,3363505,2412369,2470451,8831705,6383454,0.75,2784305
1140963,1868247,3302343,3363505,2412369,2470451,8831705,6383454,1.0,2865291
1140963,1868247,3302343,3363505,2412369,2470451,8831705,6383454,1.25,2945631
1140963,1868247,3302343,3363505,2412369,2470451,9203465,6939744,0.25,3883265
1140963,1868247,3302343,3363505,2412369,2470451,9203465,6939744,0.5,3224393
1140963,1868247,3302343,3363505,2412369,2470451,9203465,6939744,0.75,2894711
1140963,1868247,3302343,3363505,2412369,2470451,9203465,6939744,1.0,2952137
1140963,1868247,3302343,3363505,2412369,2470451,9203465,6939744,1.25,2895159
1140963,1868247,3302343,3363505,2412369,2470451,9425235,6755712,0.25,3700103
1140963,1868247,3302343,3363505,2412369,2470451,9425235,6755712,0.5,3244739
1140963,1868247,3302343,3363505,2412369,2470451,9425235,6755712,0.75,2798381
1140963,1868247,3302343,3363505,2412369,2470451,9425235,6755712,1.0,2885147
1140963,1868247,3302343,3363505,2412369,2470451,9425235,6755712,1.25,2863719
1140963,1868247,3302343,3363505,2412369,2470451,9538650,6689846,0.25,3689894
1140963,1868247,3302343,3363505,2412369,2470451,9538650,6689846,0.5,3194754
1140963,1868247,3302343,3363505,2412369,2470451,9538650,6689846,0.75,2953773
1140963,1868247,3302343,3363505,2412369,2470451,9538650,6689846,1.0,3018223
1140963,1868247,3302343,3363505,2412369,2470451,9538650,6689846,1.25,2927661
1140963,1868247,3302343,3363505,2412369,2470451,9627308,7237198,0.25,3980939
1140963,1868247,3302343,3363505,2412369,2470451,9627308,7237198,0.5,3164733
1140963,1868247,3302343,3363505,2412369,2470451,9627308,7237198,0.75,2932381
1140963,1868247,3302343,3363505,2412369,2470451,9627308,7237198,1.0,3037440
1140963,1868247,3302343,3363505,2412369,2470451,9627308,7237198,1.25,2943608
1140963,1868247,3302343,3363505,2412369,2470451,9718033,6660228,0.25,3970147
1140963,1868247,3302343,3363505,2412369,2470451,9718033,6660228,0.5,3111969
1140963,1868247,3302343,3363505,2412369,2470451,9718033,6660228,0.75,2980060
1140963,1868247,3302343,3363505,2412369,2470451,9718033,6660228,1.0,2946017
1140963,1868247,3302343,3363505,2412369,2470451,9718033,6660228,1.25,2894306
1140963,1868247,3302343,3363505,2412369,2470451,9803134,7307594,0.25,4011089
1140963,1868247,3302343,3363505,2412369,2470451,9803134,7307594,0.5,3256647
1140963,1868247,3302343,3363505,2412369,2470451,9803134,7307594,0.75,2916013
1140963,1868247,3302343,3363505,2412369,2470451,9803134,7307594,1.0,2760687
1140963,1868247,3302343,3363505,2412369,2470451,9803134,7307594,1.25,2958550
1140963,1868247,3302343,3363505,2412369,2470451,9951138,6382628,0.25,3649562
1140963,1868247,3302343,3363505,2412369,2470451,9951138,6382628,0.5,3158511
1140963,1868247,3302343,3363505,2412369,2470451,9951138,6382628,0.75,2869811
1140963,1868247,3302343,3363505,2412369,2470451,9951138,6382628,1.0,2763900
1140963,1868247,3302343,3363505,2412369,2470451,9951138,6382628,1.25,2945797
1140963,1868247,3302343,3363505,2412369,2470451,10143218,7487140,0.25,3997450
1140963,1868247,3302343,3363505,2412369,2470451,10143218,7487140,0.5,3203785
1140963,1868247,3302343,3363505,2412369,2470451,10143218,7487140,0.75,2905311
1140963,1868247,3302343,3363505,2412369,2470451,10143218,7487140,1.0,2947928
1140963,1868247,3302343,3363505,2412369,2470451,10143218,7487140,1.25,3032254
1140963,1868247,3302343,3363505,2412369,2470451,10302885,6699981,0.25,4396356
1140963,1868247,3302343,3363505,2412369,2470451,10302885,6699981,0.5,3403827
1140963,1868247,3302343,3363505,2412369,2470451,10302885,6699981,0.75,3020508
1140963,1868247,3302343,3363505,2412369,2470451,10302885,6699981,1.0,2924464
1140963,1868247,3302343,3363505,2412369,2470451,10302885,6699981,1.25,2966854
1140963,1868247,3302343,3363505,2412369,2470451,10442285,7407367,0.25,4289919
1140963,1868247,3302343,3363505,2412369,2470451,10442285,7407367,0.5,3279086
1140963,1868247,3302343,3363505,2412369,2470451,10442285,7407367,0.75,2913300
1140963,1868247,3302343,3363505,2412369,2470451,10442285,7407367,1.0,2859908
1140963,1868247,3302343,3363505,2412369,2470451,10442285,7407367,1.25,2915757
1140963,1868247,3302343,3363505,2412369,2470451,10554228,6928745,0.25,3927924
1140963,1868247,3302343,3363505,2412369,2470451,10554228,6928745,0.5,3205455
1140963,1868247,3302343,3363505,2412369,2470451,10554228,6928745,0.75,2857561
1140963,1868247,3302343,3363505,2412369,2470451,10554228,6928745,1.0,2965995
1140963,1868247,3302343,3363505,2412369,2470451,10554228,6928745,1.25,2943288
1140963,1868247,3302343,3363505,2412369,2470451,10766508,7738939,0.25,4282833
1140963,1868247,3302343,3363505,2412369,2470451,10766508,7738939,0.5,3196692
1140963,1868247,3302343,3363505,2412369,2470451,10766508,7738939,0.75,2913815
1140963,1868247,3302343,3363505,2412369,2470451,10766508,7738939,1.0,2715845
1140963,1868247,3302343,3363505,2412369,2470451,10766508,7738939,1.25,2844516
1140963,1868247,3302343,3363505,2412369,2470451,10883062,7832305,0.25,4320272
1140963,1868247,3302343,3363505,2412369,2470451,10883062,7832305,0.5,3271017
1140963,1868247,3302343,3363505,2412369,2470451,10883062,7832305,0.75,2876737
1140963,1868247,3302343,3363505,2412369,2470451,10883062,7832305,1.0,3088031
1140963,1868247,3302343,3363505,2412369,2470451,10883062,7832305,1.25,3018618
1140963,1868247,3302343,3363505,2412369,2470451,10994541,7580725,0.25,4248117
1140963,1868247,3302343,3363505,2412369,2470451,10994541,7580725,0.5,3249405
1140963,1868247,3302343,3363505,2412369,2470451,10994541,7580725,0.75,2902204
1140963,1868247,3302343,3363505,2412369,2470451,10994541,7580725,1.0,2790972
1140963,1868247,3302343,3363505,2412369,2470451,10994541,7580725,1.25,2948457
1140963,1868247,3302343,3363505,2412369,2470451,11174361,8024251,0.25,4184773
1140963,1868247,3302343,3363505,2412369,2470451,11174361,8024251,0.5,3448106
1140963,1868247,3302343,3363505,2412369,2470451,11174361,8024251,0.75,2963737
1140963,1868247,3302343,3363505,2412369,2470451,11174361,8024251,1.0,3095495
1140963,1868247,3302343,3363505,2412369,2470451,11174361,8024251,1.25,3006978
1140963,1868247,3302343,3363505,2412369,2470451,11323232,8129895,0.25,4284503
1140963,1868247,3302343,3363505,2412369,2470451,11323232,8129895,0.5,3485918
1140963,1868247,3302343,3363505,2412369,2470451,11323232,8129895,0.75,2926330
1140963,1868247,3302343,3363505,2412369,2470451,11323232,8129895,1.0,3047788
1140963,1868247,3302343,3363505,2412369,2470451,11323232,8129895,1.25,2952456
1140963,1868247,3302343,3363505,2412369,2470451,11528909,7615849,0.25,4129074
1140963,1868247,3302343,3363505,2412369,2470451,11528909,7615849,0.5,3269569
1140963,1868247,3302343,3363505,2412369,2470451,11528909,7615849,0.75,2894716
1140963,1868247,3302343,3363505,2412369,2470451,11528909,7615849,1.0,3035341
1140963,1868247,3302343,3363505,2412369,2470451,11528909,7615849,1.25,2966599
1140963,1868247,3302343,3363505,2412369,2470451,11860344,8199392,0.25,4247681
1140963,1868247,3302343,3363505,2412369,2470451,11860344,8199392,0.5,3293163
1140963,1868247,3302343,3363505,2412369,2470451,11860344,8199392,0.75,2938719
1140963,1868247,3302343,3363505,2412369,2470451,11860344,8199392,1.0,2971537
1140963,1868247,3302343,3363505,2412369,2470451,11860344,8199392,1.25,2931473
1140963,1868247,3302343,3363505,2412369,2470451,12192014,7873831,0.25,4594450
1140963,1868247,3302343,3363505,2412369,2470451,12192014,7873831,0.5,3418028
1140963,1868247,3302343,3363505,2412369,2470451,12192014,7873831,0.75,2947272
1140963,1868247,3302343,3363505,2412369,2470451,12192014,7873831,1.0,3135880
1140963,1868247,3302343,3363505,2412369,2470451,12192014,7873831,1.25,2969905
1140963,1868247,3302343,3363505,2412369,2470451,12555993,9427467,0.25,4953468
1140963,1868247,3302343,3363505,2412369,2470451,12555993,9427467,0.5,3592808
1140963,1868247,3302343,3363505,2412369,2470451,12555993,9427467,0.75,3024140
1140963,1868247,3302343,3363505,2412369,2470451,12555993,9427467,1.0,2972964
1140963,1868247,3302343,3363505,2412369,2470451,12555993,9427467,1.25,3019928
1140963,1868247,3302343,3363505,2412369,2470451,13004594,8898058,0.25,4543872
1140963,1868247,3302343,3363505,2412369,2470451,13004594,8898058,0.5,3655829
1140963,1868247,3302343,3363505,2412369,2470451,13004594,8898058,0.75,2981421
